player_name,transfer_fee,market_value_in_eur,days_since_last_transfer,num_transfers
Leopold Wahlstedt,2000000.0,720000.0,570.25,5
Leopold Zingerle,0.0,157142.85714285713,852.1666666666666,7
Lequincio Zeefuik,500000.0,416666.6666666667,584.2,6
Leroy Abanda,400000.0,220000.0,243.44444444444446,10
Leroy Fer,26600000.0,4645833.333333333,631.8181818181819,12
Leroy Sané,101000000.0,16285714.285714285,915.5,7
Lesley Ugochukwu,27000000.0,9050000.0,395.4,6
Levan Shengelia,0.0,505000.0,406.77777777777777,10
Levent Mercan,2000000.0,536363.6363636364,511.4,11
Levi Colwill,0.0,4428571.428571428,238.33333333333334,7
Levi García,25200000.0,2412500.0,553.4285714285714,8
Levi Laing,0.0,0.0,365.5,3
Levi Smans,350000.0,375000.0,1096.0,2
Levy Nene,0.0,0.0,,1
Lewis Cook,7000000.0,2000000.0,738.0,2
Lewis Dobbin,11800000.0,766666.6666666666,365.4,6
Lewis Dunk,0.0,233333.33333333334,435.0,6
Lewis Ferguson,2265000.0,537500.0,734.0,4
Lewis Fiorini,350000.0,792307.6923076923,210.5,13
Lewis Hall,33000000.0,9333333.333333334,292.2,6
Lewis Holtby,11250000.0,3200000.0,438.3,21
Lewis Jamieson,0.0,94444.44444444444,117.25,9
Lewis Koumas,0.0,0.0,365.0,2
Lewis Mayo,0.0,172916.66666666666,200.9090909090909,12
Lewis Miley,0.0,0.0,365.0,3
Lewis Miller,0.0,103571.42857142857,365.1666666666667,7
Lewis Neilson,0.0,340625.0,235.0,8
Lewis O'Brien,9400000.0,3611111.111111111,315.75,9
Lewis Orford,0.0,0.0,730.0,2
Lewis Schouten,0.0,60000.0,821.75,5
Lewis Stevenson,0.0,58333.333333333336,3470.0,3
Lewis Warrington,0.0,222222.22222222222,230.25,9
Liam Bossin,250000.0,210000.0,486.8888888888889,10
Liam Boyce,765000.0,164285.7142857143,704.0,7
Liam Delap,19150000.0,4833333.333333333,229.875,9
Liam Donnelly,0.0,57142.857142857145,609.3333333333334,7
Liam Gordon,0.0,90000.0,480.22222222222223,10
Liam Henderson,2220000.0,985714.2857142857,309.0,14
Liam Kelly,60000.0,229166.66666666666,398.45454545454544,12
Liam Mcfarlane,0.0,0.0,199.44444444444446,10
Liam Parker,0.0,0.0,182.625,9
Liam Polworth,0.0,316666.6666666667,793.0,6
Liam Scales,600000.0,216666.66666666666,578.2,6
Liam Shaw,345000.0,250000.0,179.6,11
Liam Van Gelderen,450000.0,181250.0,629.7142857142857,8
Liberato Cacace,4200000.0,1154166.6666666667,438.2,6
Liel Abada,12000000.0,3333333.3333333335,855.5,3
Lilian Baret,0.0,0.0,365.0,2
Lilian Brassier,13750000.0,4979166.666666667,298.8181818181818,12
Lilian Egloff,0.0,210000.0,1095.75,5
Lilian Raolisoa,0.0,100000.0,1461.0,2
Lincoln,3500000.0,1588888.888888889,452.625,9
Lindsay Rose,4770000.0,1530769.2307692308,411.25,13
Lino Sousa,0.0,1000000.0,286.0,6
Linton Maina,0.0,460000.0,1004.5,5
Lion Lauberbach,250000.0,219444.44444444444,410.875,9
Lionel Carole,3000000.0,1459090.9090909092,405.3,11
Lior Kassa,1100000.0,437500.0,192.33333333333334,4
Lirim Qamili,225000.0,190000.0,740.5,5
Lisandro Martínez,65095000.0,7000000.0,516.6,6
Lisandru Olmeta,0.0,66666.66666666667,365.5,3
Livano Comenencia,490000.0,100000.0,889.0,6
Lloyd Kelly,32000000.0,13500000.0,584.4,6
Llya Karavashchenko,0.0,18750.0,525.0,8
Logan Costa,18500000.0,2133333.3333333335,412.0,6
Logan Ross,0.0,43181.818181818184,143.0,11
Loick Ayina,0.0,80000.0,199.55555555555554,10
Loide Augusto,0.0,85000.0,366.0,5
Loizos Loizou,0.0,1000000.0,913.0,3
Loreintz Rosier,0.0,162500.0,550.0,8
Loren Morón,0.0,1658333.3333333333,367.0,12
Lorenz Assignon,0.0,3500000.0,365.2,6
Lorenzo Amatucci,0.0,540000.0,349.5,5
Lorenzo Colombo,0.0,2923076.923076923,213.0,13
Lorenzo De Silvestri,11350000.0,3192857.1428571427,804.5,7
Lorenzo Ignacchiti,0.0,212500.0,466.0,4
Lorenzo Lucca,10650000.0,3119230.769230769,274.0,13
Lorenzo Milani,400000.0,107142.85714285714,426.1666666666667,7
Lorenzo Montipò,2100000.0,1465909.0909090908,328.7,11
Lorenzo Palmisani,0.0,120000.0,349.75,5
Lorenzo Pellegrini,11250000.0,4083333.3333333335,730.5,3
Lorenzo Pirola,8000000.0,3155555.5555555555,322.0,9
Lorenzo Russo,0.0,33333.333333333336,548.0,3
Lorenzo Tonelli,14400000.0,2955000.0,649.3333333333334,10
Lorenzo Torriani,0.0,3333.3333333333335,548.0,3
Lorenzo Venuti,0.0,770833.3333333334,400.0,12
Lorenzo Youndje,0.0,0.0,412.0,3
Loret Sadiku,250000.0,683333.3333333334,1100.8,6
Loris Karius,6425000.0,1987500.0,560.0666666666667,16
Loris Mouyokolo,0.0,316666.6666666667,365.0,6
Louicius Don Deedson,0.0,125000.0,1426.0,2
Louie Marsh,0.0,33333.333333333336,279.0,3
Louie Moulden,0.0,91666.66666666667,208.71428571428572,15
Louie Watson,0.0,150000.0,421.0,7
Louis Fortin,0.0,0.0,730.5,3
Louis Jackson,0.0,0.0,731.0,2
Louis Leroux,0.0,0.0,547.0,2
Louis Moult,510000.0,56818.181818181816,235.52380952380952,22
Louis Mouquet,0.0,0.0,730.5,3
Louis Mouton,0.0,275000.0,365.0,4
Louis Patris,5250000.0,1000000.0,456.625,9
Louis Torres,0.0,200000.0,426.1666666666667,7
Louka Prip,0.0,391666.6666666667,740.6,6
Loum Tchaouna,11450000.0,2266666.6666666665,292.2,6
Lovro Golic,200000.0,0.0,169.5,3
Lovro Majer,39500000.0,4437500.0,678.7142857142857,8
Lovro Stubljar,0.0,183333.33333333334,292.0,6
Lovro Zvonarek,1800000.0,1200000.0,364.375,9
Loïc Alvarez Fernandez,0.0,0.0,608.3333333333334,4
Loïc Badé,29000000.0,6181818.181818182,292.2,11
Loïc Bessilé,0.0,364285.71428571426,456.6666666666667,7
Loïc Lapoussin,0.0,629166.6666666666,773.8,6
Loïc Mbe Soh,5000000.0,1555555.5555555555,372.25,9
Loïc Nego,0.0,307142.85714285716,477.61538461538464,14
Loïck Landre,150000.0,442105.2631578947,377.6111111111111,19
Loïs Openda,55580000.0,6750000.0,419.2857142857143,8
Luan,300000.0,291666.6666666667,255.4,6
Luan Campos,0.0,150000.0,313.0,8
Luan Patrick,0.0,771428.5714285715,187.33333333333334,7
Luan Peres,13030000.0,1103571.4285714286,212.76923076923077,14
Lubambo Musonda,50000.0,277777.77777777775,524.875,9
Lubomir Satka,850000.0,216666.66666666666,508.125,9
Luc De Fougerolles,0.0,0.0,730.0,2
Luc Netten,0.0,6250.0,429.6666666666667,4
Luc Nieuwenhuijs,0.0,0.0,1278.5,3
Luc Van Koeverden,0.0,0.0,365.0,2
Luca Barrington,0.0,0.0,407.0,2
Luca Belardinelli,0.0,457142.85714285716,365.0,7
Luca Boncori,0.0,0.0,,1
Luca Caldirola,8050000.0,1575000.0,366.3333333333333,16
Luca Chavet,0.0,0.0,,1
Luca De La Torre,1400000.0,185714.2857142857,609.8333333333334,7
Luca Denk,0.0,0.0,913.0,5
Luca Everink,0.0,56250.0,573.8571428571429,8
Luca Garritano,1500000.0,1110000.0,410.0,10
Luca Gemello,0.0,102777.77777777778,364.625,9
Luca Jaquez,6500000.0,750000.0,481.8,6
Luca Kerber,0.0,275000.0,730.5,5
Luca Kilian,4000000.0,1302777.7777777778,502.25,9
Luca Kjerrumgaard,0.0,100000.0,249.4,6
Luca Koleosho,3000000.0,250000.0,373.0,4
Luca Lipani,3000000.0,100000.0,286.3333333333333,4
Luca Marianucci,0.0,55000.0,349.5,5
Luca Mazzitelli,3800000.0,1809722.2222222222,236.2941176470588,18
Luca Monticelli,0.0,0.0,548.0,3
Luca Napolitano,0.0,0.0,334.0,3
Luca Netz,2000000.0,1000000.0,1013.5,5
Luca Novodomsky,0.0,0.0,716.5,3
Luca Oyen,0.0,0.0,366.0,2
Luca Pellegrini,22800000.0,6383333.333333333,260.85714285714283,15
Luca Pfeiffer,4550000.0,702083.3333333334,359.54545454545456,12
Luca Philipp,0.0,10000.0,646.75,5
Luca Plogmann,0.0,245000.0,689.8888888888889,10
Luca Raimund,0.0,125000.0,609.0,4
Luca Ranieri,0.0,1590000.0,284.0,10
Luca Ross,0.0,0.0,,1
Luca Stephenson,0.0,228571.42857142858,410.6666666666667,7
Luca Waldschmidt,33300000.0,3541666.6666666665,564.5454545454545,12
Lucas Acevedo,572000.0,300000.0,288.0,13
Lucas Alario,27500000.0,4310000.0,1144.25,5
Lucas Anacker,0.0,155555.55555555556,422.375,9
Lucas Beltrán,12600000.0,2416666.6666666665,520.0,6
Lucas Beraldo,20000000.0,5500000.0,730.5,3
Lucas Bergström,0.0,285714.28571428574,332.5,7
Lucas Bergvall,10900000.0,2160000.0,319.25,5
Lucas Bernadou,0.0,162500.0,871.0,4
Lucas Boyé,10000000.0,2275000.0,257.46153846153845,14
Lucas Cañizares,0.0,0.0,639.25,5
Lucas Chaves,0.0,1685714.2857142857,958.8333333333334,7
Lucas Chevalier,0.0,750000.0,486.6666666666667,4
Lucas Da Cunha,1400000.0,2075000.0,237.14285714285714,8
Lucas De Bolle,0.0,55000.0,456.75,5
Lucas Digne,81700000.0,8925000.0,671.1111111111111,10
Lucas Fasson,4500000.0,716666.6666666666,329.0,3
Lucas Fernandes,2200000.0,1410000.0,382.6666666666667,10
Lucas Flores,0.0,50000.0,547.6666666666666,4
Lucas França,0.0,106250.0,204.14285714285714,8
Lucas Gourna-Douath,13000000.0,3714285.714285714,426.0,7
Lucas Hernández,125000000.0,16428571.42857143,975.3333333333334,7
Lucas Hey,5680000.0,1110000.0,507.75,5
Lucas Höler,2000000.0,182142.85714285713,578.5,7
Lucas Høgsberg,0.0,0.0,301.0,2
Lucas Lima,7100000.0,1172727.2727272727,383.4,11
Lucas Lissens,0.0,125000.0,1065.4,6
Lucas Lovat,650000.0,233333.33333333334,618.4,6
Lucas Lund,0.0,0.0,365.0,2
Lucas Martínez Quarta,13000000.0,3333333.3333333335,1509.0,3
Lucas Masoero,0.0,300000.0,747.0,5
Lucas Michal,0.0,0.0,487.0,4
Lucas Mincarelli,0.0,37500.0,294.3333333333333,4
Lucas Noubi,0.0,0.0,852.3333333333334,4
Lucas Ocampos,35500000.0,9208333.333333334,383.45454545454544,12
Lucas Olaza,8340000.0,2605555.5555555555,249.11764705882354,18
Lucas Oliveira,0.0,0.0,245.0,2
Lucas Paes,0.0,78571.42857142857,580.6666666666666,7
Lucas Paquetá,104350000.0,17500000.0,790.3333333333334,4
Lucas Perri,3600000.0,1443750.0,522.2857142857143,8
Lucas Perrin,1500000.0,2300000.0,469.42857142857144,8
Lucas Piazón,7500000.0,3425000.0,308.8421052631579,20
Lucas Pirard,125000.0,309090.9090909091,480.3,11
Lucas Pires,2300000.0,1100000.0,273.25,5
Lucas Pérez,30200000.0,3635000.0,339.3157894736842,20
Lucas Ramires,0.0,33333.333333333336,155.8,6
Lucas Robertone,6400000.0,2200000.0,959.5,3
Lucas Rosa,3000000.0,480000.0,602.5,5
Lucas Soares,0.0,266666.6666666667,329.4,6
Lucas Stassin,11000000.0,1050000.0,507.0,4
Lucas Stenhouse,0.0,0.0,153.25,5
Lucas Taylor,305000.0,402173.9130434783,129.0,23
Lucas Torreira,38025000.0,13013636.363636363,311.2,11
Lucas Torró,7350000.0,633333.3333333334,460.875,9
Lucas Tousart,30400000.0,9342857.142857144,611.6666666666666,7
Lucas Vennegoor Of Hesselink,0.0,0.0,1461.0,3
Lucas Ventura,0.0,357142.85714285716,294.8333333333333,7
Lucas Vera,2500000.0,1392857.142857143,366.8333333333333,7
Lucas Vázquez,1500000.0,1555555.5555555555,365.375,9
Lucas Áfrico,0.0,304166.6666666667,438.4,6
Lucca Brughmans,0.0,0.0,609.0,4
Luccas Claro,0.0,590000.0,1059.75,5
Luciano Gondou,15180000.0,2200000.0,376.8,6
Luciano Valente,0.0,15000.0,730.5,5
Lucien Agoumé,8500000.0,5090909.090909091,222.8,11
Luck Zogbé,0.0,0.0,117.0,2
Lucão,0.0,380208.3333333333,263.45454545454544,24
Ludovic Ajorque,10000000.0,1966666.6666666667,445.45454545454544,12
Ludovic Blas,23000000.0,6250000.0,1097.0,4
Ludovic Butelle,1000000.0,791176.4705882353,502.1875,17
Ludwig Augustinsson,11300000.0,3142307.6923076925,413.8333333333333,13
Ludwig Vraa-Jensen,0.0,60000.0,684.5,5
Luifer Hernández,1000000.0,512500.0,1257.0,2
Luigi Canotto,0.0,371428.5714285714,365.2307692307692,14
Luigi Cherubini,0.0,70000.0,637.5,5
Luigi D'Avino,0.0,41666.666666666664,585.0,3
Luigi Sepe,4580000.0,1838235.294117647,296.75,17
Luis Alberto,26100000.0,3772727.272727273,511.4,11
Luis Chávez,6500000.0,1583333.3333333333,887.6,6
Luis Díaz,60220000.0,10518750.0,679.6666666666666,4
Luis Felipe Gallegos,0.0,604166.6666666666,417.1818181818182,12
Luis Guilherme,23000000.0,12000000.0,547.0,2
Luis Görlich,0.0,79166.66666666667,563.8,6
Luis Hasa,650000.0,540000.0,397.5,5
Luis Henrique,8000000.0,4400000.0,486.75,5
Luis Hernández,2000000.0,881250.0,652.2857142857143,8
Luis Milla,10500000.0,591666.6666666666,334.1818181818182,12
Luis Muriel,60200000.0,6526666.666666667,420.64285714285717,15
Luis Palma,5000000.0,1407142.857142857,456.1666666666667,7
Luis Pérez,0.0,190000.0,556.5,5
Luis Rioja,3350000.0,871428.5714285715,739.1666666666666,7
Luis Segovia,0.0,850000.0,736.6,6
Luis Sinisterra,50400000.0,13516666.666666666,584.4,6
Luis Suárez,28000000.0,3443333.3333333335,191.28571428571428,15
Luis Vázquez,4830000.0,525000.0,555.6666666666666,4
Luiyi De Lucas,0.0,48214.28571428572,295.61538461538464,14
Luiz Felipe,22750000.0,2992857.1428571427,438.8333333333333,14
Luiz Henrique,59400000.0,11500000.0,554.6666666666666,4
Luiz Júnior,12000000.0,2033333.3333333333,938.5,3
Luiz Phellype,500000.0,965789.4736842106,240.11111111111111,19
Luka Bagatelia,0.0,50000.0,341.0,2
Luka Bijelovic,0.0,312500.0,313.0,8
Luka Callø,0.0,0.0,,1
Luka Capan,0.0,222727.27272727274,509.2,11
Luka Djordjevic,2250000.0,1216666.6666666667,271.05882352941177,18
Luka Gagnidze,1500000.0,837500.0,251.85714285714286,8
Luka Gucek,0.0,125000.0,471.42857142857144,8
Luka Gugeshashvili,1350000.0,306250.0,241.46666666666667,16
Luka Hujber,0.0,131250.0,574.4285714285714,8
Luka Ivanusec,10800000.0,2690000.0,926.75,5
Luka Janes,0.0,0.0,608.6666666666666,4
Luka Jović,94440000.0,16633333.333333334,447.92857142857144,15
Luka Kulenovic,900000.0,144444.44444444444,363.625,9
Luka Latsabidze,700000.0,245000.0,273.75,5
Luka Modric,57500000.0,6444444.444444444,555.0,9
Luka Racic,0.0,209090.9090909091,292.2,11
Luka Romero,200000.0,2200000.0,446.3333333333333,10
Luka Stankovski,600000.0,487500.0,508.57142857142856,8
Luka Sucic,10000000.0,1962500.0,630.7142857142857,8
Luka Tunjic,0.0,0.0,516.0,6
Luka Vesner Ticic,450000.0,225000.0,906.5,3
Luka Vuskovic,11000000.0,5625000.0,208.71428571428572,8
Lukas Baert,0.0,0.0,639.25,5
Lukas Björklund,1200000.0,0.0,364.5,3
Lukas Daschner,350000.0,264285.71428571426,791.3333333333334,7
Lukas Engel,2250000.0,353571.4285714286,402.8333333333333,7
Lukas Hornicek,900000.0,571428.5714285715,304.3333333333333,7
Lukas Hradecky,2500000.0,1735714.2857142857,639.0,7
Lukas Kirkegaard,0.0,0.0,731.0,2
Lukas Klitten,0.0,200000.0,450.6,6
Lukas Klostermann,1000000.0,58333.333333333336,448.6,6
Lukas Kübler,0.0,132142.85714285713,487.0,7
Lukas Larsen,0.0,0.0,730.5,3
Lukas Lerager,12600000.0,2781818.1818181816,438.3,11
Lukas Nmecha,8000000.0,3516666.6666666665,200.63636363636363,12
Lukas Rupp,6100000.0,1069642.857142857,533.8461538461538,14
Lukas Ullrich,0.0,250000.0,365.0,4
Lukas Van Eenoo,0.0,437500.0,615.6363636363636,12
Lukasz Fabianski,12475000.0,1187500.0,860.7142857142857,8
Lukasz Skorupski,9890000.0,2382142.8571428573,608.6666666666666,7
Luke Amos,0.0,336363.63636363635,385.9,11
Luke Armstrong,0.0,81250.0,262.6,16
Luke Berry,0.0,140000.0,1369.75,5
Luke Chambers,0.0,600000.0,286.0,6
Luke Cundle,0.0,1977777.7777777778,452.75,9
Luke Gauer,0.0,16666.666666666668,511.4,6
Luke Graham,0.0,0.0,156.57142857142858,8
Luke Harris,0.0,625000.0,355.0,4
Luke Jephcott,0.0,246428.57142857142,339.0,7
Luke Kenny,0.0,4545.454545454545,143.0,11
Luke Le Roux,0.0,250000.0,584.6,6
Luke Mccowan,1200000.0,154166.66666666666,608.6,6
Luke Mcnally,1850000.0,780000.0,300.77777777777777,10
Luke Plange,1180000.0,556250.0,144.06666666666666,16
Luke Rathie,0.0,0.0,365.0,2
Luke Robinson,0.0,157142.85714285713,235.5,7
Luke Shaw,37500000.0,6500000.0,607.0,2
Luke Thomas,0.0,5428571.428571428,421.0,7
Luke Woolfenden,0.0,0.0,174.75,5
Lulo Dasilva,0.0,30000.0,228.75,5
Lumor Agbenyenu,2500000.0,616666.6666666666,205.94117647058823,18
Lundrim Hetemi,0.0,75000.0,821.75,5
Luquinha,0.0,100000.0,913.5,3
Lutsharel Geertruida,20000000.0,4642857.142857143,1045.0,7
Luuk Brouwers,2125000.0,815625.0,521.8571428571429,8
Luuk De Jong,33900000.0,5695454.545454546,767.1,11
Luuk Koopmans,100000.0,202272.72727272726,511.3,11
Luuk Vogels,0.0,0.0,780.0,2
Luuk Wouters,0.0,67857.14285714286,547.8333333333334,7
Luís Asué,0.0,93750.0,547.6666666666666,4
Luís Dos Santos,0.0,77272.72727272728,403.6,11
Luís Esteves,0.0,0.0,446.77777777777777,10
Luís Maximiano,24100000.0,3013636.3636363638,438.3,11
Luís Neto,10150000.0,1590909.0909090908,840.1,11
Luís Pires,0.0,0.0,730.0,2
Luís Rocha,0.0,80263.15789473684,487.0,19
Lyall Cameron,0.0,168181.81818181818,255.7,11
Lyle Foster,14400000.0,940000.0,218.44444444444446,10
Lynden Edhart,0.0,0.0,1095.6666666666667,4
Lynnt Audoor,0.0,225000.0,365.4,6
Lys Mousset,17600000.0,2440909.090909091,457.5,11
László Bénes,9500000.0,2333333.3333333335,593.625,9
László Kleinheisler,1500000.0,595454.5454545454,277.42857142857144,22
Lázaro,7000000.0,2600000.0,490.75,5
Léandre Kuavita,0.0,300000.0,261.0,8
Léo Baptistão,21300000.0,3343750.0,343.6,16
Léo Cordeiro,0.0,122222.22222222222,343.0,9
Léo Duarte,13480000.0,1900000.0,620.2,6
Léo Dubois,2500000.0,3611111.111111111,693.25,9
Léo Jabá,5500000.0,1311111.111111111,342.125,9
Léo Jousselin,0.0,0.0,369.0,4
Léo Leroy,500000.0,500000.0,639.25,5
Léo Pétrot,500000.0,200000.0,745.5,5
Léo Realpe,900000.0,625000.0,547.6,6
Léo Santos,0.0,1972727.2727272727,279.5,11
Léo Seydoux,0.0,241666.66666666666,434.375,9
Lúkas Petersson,0.0,30000.0,822.0,5
M'Bala Nzola,13350000.0,1791666.6666666667,365.2142857142857,15
M'Baye Niang,30550000.0,6815909.090909091,243.52380952380952,22
Maarten Schut,0.0,0.0,647.0,4
Maarten Vandevoordt,10000000.0,2825000.0,852.3333333333334,4
Maat Daniel Caprini,0.0,0.0,335.6,6
Macaulay Tait,0.0,100000.0,355.0,4
Maciej Rybus,5000000.0,1387500.0,965.1428571428571,8
Mackenzie Hunt,0.0,66666.66666666667,1097.5,3
Madi Monamay,0.0,0.0,551.75,5
Madison Julio,0.0,106818.18181818182,182.66666666666666,22
Mads Agger,0.0,100000.0,487.0,4
Mads Albaek,700000.0,612500.0,939.4285714285714,8
Mads Andersen,4500000.0,400000.0,548.1666666666666,7
Mads Bech Sørensen,0.0,1897500.0,331.55555555555554,10
Mads Bomholt,0.0,175000.0,731.0,2
Mads Emil Madsen,2700000.0,455000.0,639.25,5
Mads Enggård,0.0,0.0,,1
Mads Freundlich,535000.0,100000.0,614.0,4
Mads Hansen,0.0,133333.33333333334,472.5,3
Mads Hermansen,7700000.0,893750.0,857.6666666666666,4
Mads Kaalund,0.0,108333.33333333333,803.4,6
Mads Kikkenborg,1300000.0,220833.33333333334,553.2,6
Mads Larsen,135000.0,33333.333333333336,1195.5,3
Mads Lauritsen,0.0,150000.0,782.7142857142857,8
Mads Pedersen,800000.0,505000.0,639.0,5
Mads Roerslev,60000.0,2327777.777777778,410.75,9
Mads Søndergaard,0.0,12500.0,410.0,2
Madson,0.0,167857.14285714287,108.3076923076923,14
Maduka Okoye,11750000.0,765000.0,574.1111111111111,10
Mady Camara,0.0,5460000.0,730.5,5
Maestro,500000.0,316666.6666666667,384.0,3
Maga,0.0,0.0,443.7142857142857,8
Maghnes Akliouche,0.0,250000.0,608.6666666666666,4
Magnus Andersen,0.0,0.0,,1
Magnus Bøttker,0.0,12500.0,334.6666666666667,4
Magnus Fredslund,0.0,0.0,735.3333333333334,4
Magnus Jensen,0.0,120000.0,916.0,5
Magnus Kaastrup,0.0,250000.0,232.45454545454547,12
Magnus Knudsen,2270000.0,933333.3333333334,251.0,9
Magnus Lysholm,0.0,85714.28571428571,578.0,7
Magnus Mattsson,5500000.0,937500.0,923.6666666666666,4
Magnus Munck,0.0,0.0,666.0,2
Magnus Nielsen,0.0,33333.333333333336,548.0,3
Magnus Nykjaer,0.0,0.0,730.5,3
Magnus Warming,1900000.0,400000.0,371.0,10
Magnus Westergaard,0.0,170000.0,692.5,5
Magomed Kratov,0.0,0.0,536.0,2
Magomed Ozdoev,3850000.0,2091666.6666666667,517.9090909090909,12
Magomed Yakuev,0.0,0.0,1399.0,2
Magrão,0.0,25000.0,629.0,4
Mahamadou Diawara,0.0,1000000.0,456.25,5
Mahamadou Doumbia,1000000.0,112500.0,178.0,4
Mahamadou Nagida,0.0,250000.0,315.0,2
Mahamadou Susoho,0.0,0.0,1095.5,3
Mahdi Camara,3000000.0,1778571.4285714286,456.3333333333333,7
Mahmoud Dahoud,12000000.0,5888888.888888889,692.375,9
Mahmoud Trezeguet,18200000.0,4023076.923076923,304.5833333333333,13
Mahmut Kücüksahin,0.0,20000.0,643.25,5
Mahmut Tekdemir,0.0,10000.0,2150.5,5
Maik Nawrocki,6200000.0,775000.0,246.22222222222223,10
Maiken González,0.0,37500.0,295.0,2
Majeed Ashimeru,1500000.0,1013636.3636363636,182.6,11
Majid Hosseini,517000.0,406250.0,527.0,8
Makan Aïko,0.0,133333.33333333334,913.5,3
Makana Baku,1000000.0,404166.6666666667,367.3636363636364,12
Makar Chirkov,0.0,0.0,365.0,2
Makenzie Kirk,0.0,0.0,472.3333333333333,4
Makhtar Gueye,4000000.0,725000.0,280.2857142857143,8
Makoto Hasebe,2500000.0,1500000.0,2046.5,5
Maks Dziov,80000.0,83333.33333333333,269.375,9
Maksim Boldyrev,40000.0,100000.0,598.0,2
Maksim Borisko,0.0,30000.0,730.5,5
Maksim Glushenkov,11000000.0,2245454.5454545454,290.1,11
Maksim Kuzmin,0.0,257142.85714285713,730.5,7
Maksim Laykin,0.0,300000.0,223.125,9
Maksim Maksimov,183000.0,152500.0,507.22222222222223,10
Maksim Mukhin,170000.0,718750.0,487.0,4
Maksim Nenakhov,2220000.0,395000.0,243.55555555555554,10
Maksim Osipenko,250000.0,312500.0,794.3333333333334,4
Maksim Rudakov,100000.0,262500.0,385.45454545454544,12
Maksim Samorodov,1000000.0,625000.0,1679.0,2
Maksim Saveljev,260000.0,112500.0,489.57142857142856,8
Maksim Shakhov,0.0,0.0,914.0,2
Maksim Shiryaev,130000.0,193750.0,468.42857142857144,8
Maksim Shnaptsev,30000.0,16666.666666666668,374.5,3
Maksim Sidorov,0.0,95833.33333333333,584.4,6
Maksim Syshchenko,0.0,0.0,349.6666666666667,4
Maksim Vityugov,300000.0,375000.0,1858.0,2
Maksym Bilyi,0.0,351666.6666666667,434.42857142857144,15
Maksym Boyko,0.0,0.0,,1
Maksym Bragaru,300000.0,266666.6666666667,905.0,3
Maksym Chekh,0.0,268750.0,418.2857142857143,8
Maksym Dyachuk,0.0,100000.0,375.6666666666667,4
Maksym Gryshchenko,0.0,0.0,324.0,2
Maksym Grysyo,0.0,168181.81818181818,384.5,11
Maksym Imerekov,0.0,237500.0,464.7692307692308,14
Maksym Kovalyov,0.0,229166.66666666666,730.5454545454545,12
Maksym Kucheryavyi,0.0,37500.0,125.71428571428571,8
Maksym Lopyryonok,0.0,244444.44444444444,531.625,9
Maksym Lunyov,0.0,160000.0,731.5,5
Maksym Marusych,0.0,152631.57894736843,276.94444444444446,19
Maksym Mekhaniv,0.0,40000.0,952.0,5
Maksym Melnychenko,350000.0,200000.0,316.75,5
Maksym Nabyt,0.0,0.0,397.0,2
Maksym Pryadun,150000.0,121666.66666666667,234.78571428571428,15
Maksym Rosul,0.0,0.0,,1
Maksym Serdyuk,0.0,45000.0,494.75,5
Maksym Sholupets,0.0,0.0,394.0,3
Maksym Skorokhod,0.0,0.0,272.6666666666667,4
Maksym Smiyan,50000.0,100000.0,812.5,3
Maksym Tretyakov,800000.0,310000.0,508.44444444444446,10
Maksym Vasylets,0.0,14285.714285714286,365.1666666666667,7
Maksym Yermolenko,0.0,25000.0,301.6,11
Maksym Zaderaka,0.0,118750.0,617.7142857142857,8
Maksym Zhychykov,0.0,155555.55555555556,239.7058823529412,18
Maksymilian Boruc,0.0,12500.0,393.8,6
Malachi Boateng,0.0,158333.33333333334,432.2,6
